,Date_of_Journey,Route,Dep_Time,Arrival_Time,Duration,Additional_Info,Price,Airline_en,Source_en,Destination_en,Route_en,Additional_Info_en,Total_Stops_en,Duration_en,Dep_Time_Full,Arr_Time_Full,Date_of_Journey_Timestamp,Date_of_Journey_Dayname,Date_of_Journey_Dayname_en,Weekday_vs_Weekend,Departure_Hour,Departure_Minute,Arrival_Hour,Arrival_Minute,Part_of_Day,Part_of_Day_en,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Total_Stops_1 stop,Total_Stops_2 stops,Total_Stops_3 stops,Total_Stops_4 stops,Total_Stops_non-stop
6247,2019-05-09,DEL → BOM → COK,10:35,19:35,9h,Null,6591,2,2,1,104,7,0,540,2019-05-09 10:35:00,2019-05-09 19:35:00,1557360000.0,Thursday,4,1,10,35,19,35,Morning,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6248,2019-04-01,DEL → BOM → COK,18:15,19:00 02 Apr,24h 45m,In-flight meal not included,5406,4,2,1,104,5,0,1485,2019-04-01 18:15:00,2019-02-04 19:00:00,1554076800.0,Monday,1,1,18,15,19,0,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6249,2019-05-15,CCU → BOM → BLR,21:10,16:20 16 May,19h 10m,In-flight meal not included,10844,4,3,0,66,5,0,1150,2019-05-15 21:10:00,2019-05-16 16:20:00,1557878400.0,Wednesday,6,1,21,10,16,20,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6250,2019-05-27,BOM → HYD,22:45,00:15 28 May,1h 30m,Null,2017,8,4,3,48,7,4,90,2019-05-27 22:45:00,2019-05-28 00:15:00,1558915200.0,Monday,1,1,22,45,0,15,Night,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6251,2019-05-09,DEL → BOM → COK,10:00,12:35 10 May,26h 35m,In-flight meal not included,12373,4,2,1,104,5,0,1595,2019-05-09 10:00:00,2019-10-05 12:35:00,1557360000.0,Thursday,4,1,10,0,12,35,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6252,2019-06-06,DEL → BOM → COK,07:00,19:15,12h 15m,Null,8669,1,2,1,104,7,0,735,2019-06-06 07:00:00,2019-06-06 19:15:00,1559779200.0,Thursday,4,1,7,0,19,15,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6253,2019-03-27,DEL → BLR → COK,07:55,15:45,7h 50m,Null,6151,0,2,1,103,7,0,470,2019-03-27 07:55:00,2019-03-27 15:45:00,1553644800.0,Wednesday,6,1,7,55,15,45,Morning,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6254,2019-05-18,DEL → HYD → COK,09:45,22:30,12h 45m,Null,10348,6,2,1,111,7,0,765,2019-05-18 09:45:00,2019-05-18 22:30:00,1558137600.0,Saturday,2,0,9,45,22,30,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6255,2019-03-24,BLR → DEL,19:55,22:35,2h 40m,Null,8016,4,0,5,18,7,4,160,2019-03-24 19:55:00,2019-03-24 22:35:00,1553385600.0,Sunday,3,0,19,55,22,35,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6256,2019-06-12,BLR → DEL,08:30,11:20,2h 50m,Null,4823,3,0,2,18,7,4,170,2019-06-12 08:30:00,2019-06-12 11:20:00,1560297600.0,Wednesday,6,1,8,30,11,20,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6257,2019-05-21,CCU → BLR,14:15,16:45,2h 30m,Null,5510,1,3,0,64,7,4,150,2019-05-21 14:15:00,2019-05-21 16:45:00,1558396800.0,Tuesday,5,1,14,15,16,45,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6258,2019-03-18,BOM → HYD,06:20,07:40,1h 20m,Null,3100,1,4,3,48,7,4,80,2019-03-18 06:20:00,2019-03-18 07:40:00,1552867200.0,Monday,1,1,6,20,7,40,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6259,2019-06-27,DEL → BOM → COK,18:15,19:00 28 Jun,24h 45m,In-flight meal not included,10262,4,2,1,104,5,0,1485,2019-06-27 18:15:00,2019-06-28 19:00:00,1561593600.0,Thursday,4,1,18,15,19,0,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6260,2019-06-01,DEL → BOM → COK,11:30,19:00,7h 30m,Null,14714,4,2,1,104,7,0,450,2019-06-01 11:30:00,2019-06-01 19:00:00,1559347200.0,Saturday,2,0,11,30,19,0,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6261,2019-06-15,DEL → BOM → COK,10:00,19:00,9h,In-flight meal not included,10262,4,2,1,104,5,0,540,2019-06-15 10:00:00,2019-06-15 19:00:00,1560556800.0,Saturday,2,0,10,0,19,0,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6262,2019-06-18,BLR → DEL,17:00,19:50,2h 50m,Null,6961,1,0,2,18,7,4,170,2019-06-18 17:00:00,2019-06-18 19:50:00,1560816000.0,Tuesday,5,1,17,0,19,50,Evening,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6263,2019-05-27,DEL → BOM → COK,17:30,01:30 28 May,8h,Null,6206,3,2,1,104,7,0,480,2019-05-27 17:30:00,2019-05-28 01:30:00,1558915200.0,Monday,1,1,17,30,1,30,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6264,2019-03-15,BLR → HYD → VGA → DEL,08:15,22:55,14h 40m,Null,7904,1,0,5,25,7,1,880,2019-03-15 08:15:00,2019-03-15 22:55:00,1552608000.0,Friday,0,1,8,15,22,55,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6265,2019-06-27,DEL → AMD → BOM → COK,19:10,12:35 28 Jun,17h 25m,Null,12819,4,2,1,97,7,1,1045,2019-06-27 19:10:00,2019-06-28 12:35:00,1561593600.0,Thursday,4,1,19,10,12,35,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6266,2019-06-15,DEL → BOM → COK,21:50,12:35 16 Jun,14h 45m,In-flight meal not included,10262,4,2,1,104,5,0,885,2019-06-15 21:50:00,2019-06-16 12:35:00,1560556800.0,Saturday,2,0,21,50,12,35,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6267,2019-04-21,BLR → DEL,01:30,04:15,2h 45m,Null,4591,3,0,2,18,7,4,165,2019-04-21 01:30:00,2019-04-21 04:15:00,1555804800.0,Sunday,3,0,1,30,4,15,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6268,2019-06-24,DEL → JAI → BOM → COK,09:40,12:35 25 Jun,26h 55m,In-flight meal not included,10368,4,2,1,116,5,1,1615,2019-06-24 09:40:00,2019-06-25 12:35:00,1561334400.0,Monday,1,1,9,40,12,35,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6269,2019-05-09,DEL → BOM → COK,07:05,19:15,12h 10m,In-flight meal not included,11142,6,2,1,104,5,0,730,2019-05-09 07:05:00,2019-05-09 19:15:00,1557360000.0,Thursday,4,1,7,5,19,15,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6270,2019-04-06,DEL → COK,05:10,08:00,2h 50m,Null,4729,1,2,1,106,7,4,170,2019-04-06 05:10:00,2019-04-06 08:00:00,1554508800.0,Saturday,2,0,5,10,8,0,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6271,2019-05-09,DEL → BOM → COK,13:00,01:30 10 May,12h 30m,Null,9424,6,2,1,104,7,0,750,2019-05-09 13:00:00,2019-10-05 01:30:00,1557360000.0,Thursday,4,1,13,0,1,30,Afternoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6272,2019-03-06,DEL → BOM → COK,09:00,15:30,6h 30m,In-flight meal not included,15136,6,2,1,104,5,0,390,2019-03-06 09:00:00,2019-03-06 15:30:00,1551830400.0,Wednesday,6,1,9,0,15,30,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6273,2019-05-18,DEL → HYD → BOM → COK,17:15,07:40 19 May,14h 25m,Null,12199,1,2,1,110,7,1,865,2019-05-18 17:15:00,2019-05-19 07:40:00,1558137600.0,Saturday,2,0,17,15,7,40,Evening,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6274,2019-06-12,DEL → BOM → COK,11:30,04:25 13 Jun,16h 55m,In-flight meal not included,10262,4,2,1,104,5,0,1015,2019-06-12 11:30:00,2019-06-13 04:25:00,1560297600.0,Wednesday,6,1,11,30,4,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6275,2019-04-03,DEL → COK,14:20,17:35,3h 15m,Null,4729,3,2,1,106,7,4,195,2019-04-03 14:20:00,2019-04-03 17:35:00,1554249600.0,Wednesday,6,1,14,20,17,35,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6276,2019-06-09,CCU → BLR,17:10,19:40,2h 30m,No check-in baggage included,3841,8,3,0,64,6,4,150,2019-06-09 17:10:00,2019-06-09 19:40:00,1560038400.0,Sunday,3,0,17,10,19,40,Evening,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6277,2019-05-18,CCU → BOM → BLR,18:55,09:20 19 May,14h 25m,Null,14388,4,3,0,66,7,0,865,2019-05-18 18:55:00,2019-05-19 09:20:00,1558137600.0,Saturday,2,0,18,55,9,20,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6278,2019-06-27,BOM → HYD,02:35,04:05,1h 30m,Null,2754,3,4,3,48,7,4,90,2019-06-27 02:35:00,2019-06-27 04:05:00,1561593600.0,Thursday,4,1,2,35,4,5,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6279,2019-03-03,BLR → BOM → NAG → DEL,08:50,10:35 07 Mar,25h 45m,Null,12358,1,0,5,10,7,1,1545,2019-03-03 08:50:00,2019-07-03 10:35:00,1551571200.0,Sunday,3,0,8,50,10,35,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6280,2019-05-15,CCU → BBI → HYD → BLR,09:10,04:40 16 May,19h 30m,Null,6117,1,3,0,62,7,1,1170,2019-05-15 09:10:00,2019-05-16 04:40:00,1557878400.0,Wednesday,6,1,9,10,4,40,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6281,2019-05-24,DEL → JAI → BOM → COK,05:30,04:25 25 May,22h 55m,Null,15129,4,2,1,116,7,1,1375,2019-05-24 05:30:00,2019-05-25 04:25:00,1558656000.0,Friday,0,1,5,30,4,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6282,2019-05-15,CCU → BOM → BLR,21:10,08:15 16 May,11h 5m,Null,14388,4,3,0,66,7,0,665,2019-05-15 21:10:00,2019-05-16 08:15:00,1557878400.0,Wednesday,6,1,21,10,8,15,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6283,2019-06-24,DEL → MAA → COK,12:30,09:25 25 Jun,20h 55m,Null,7480,1,2,1,121,7,0,1255,2019-06-24 12:30:00,2019-06-25 09:25:00,1561334400.0,Monday,1,1,12,30,9,25,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6284,2019-06-27,DEL → BOM → COK,06:00,12:35,6h 35m,In-flight meal not included,10791,6,2,1,104,5,0,395,2019-06-27 06:00:00,2019-06-27 12:35:00,1561593600.0,Thursday,4,1,6,0,12,35,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6285,2019-03-27,DEL → BOM → COK,07:05,04:25 28 Mar,21h 20m,Null,12452,4,2,1,104,7,0,1280,2019-03-27 07:05:00,2019-03-28 04:25:00,1553644800.0,Wednesday,6,1,7,5,4,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6286,2019-05-21,CCU → BBI → BLR,19:55,23:50,3h 55m,Null,4226,3,3,0,60,7,0,235,2019-05-21 19:55:00,2019-05-21 23:50:00,1558396800.0,Tuesday,5,1,19,55,23,50,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6287,2019-04-15,BLR → DEL,21:00,23:50,2h 50m,Null,5403,10,0,2,18,7,4,170,2019-04-15 21:00:00,2019-04-15 23:50:00,1555286400.0,Monday,1,1,21,0,23,50,Night,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6288,2019-06-01,DEL → HYD → COK,09:45,22:30,12h 45m,Null,9646,6,2,1,111,7,0,765,2019-06-01 09:45:00,2019-06-01 22:30:00,1559347200.0,Saturday,2,0,9,45,22,30,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6289,2019-06-03,BLR → DEL,04:55,07:45,2h 50m,Null,4282,0,0,2,18,7,4,170,2019-06-03 04:55:00,2019-06-03 07:45:00,1559520000.0,Monday,1,1,4,55,7,45,Night,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6290,2019-03-27,DEL → BOM → COK,08:55,15:30,6h 35m,Null,7845,6,2,1,104,7,0,395,2019-03-27 08:55:00,2019-03-27 15:30:00,1553644800.0,Wednesday,6,1,8,55,15,30,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6291,2019-03-21,MAA → CCU,19:35,21:55,2h 20m,Null,3384,3,1,4,127,7,4,140,2019-03-21 19:35:00,2019-03-21 21:55:00,1553126400.0,Thursday,4,1,19,35,21,55,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6292,2019-05-06,BLR → DEL,18:55,21:50,2h 55m,Null,4823,3,0,2,18,7,4,175,2019-05-06 18:55:00,2019-05-06 21:50:00,1557100800.0,Monday,1,1,18,55,21,50,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6293,2019-06-15,MAA → CCU,19:35,21:55,2h 20m,Null,3597,3,1,4,127,7,4,140,2019-06-15 19:35:00,2019-06-15 21:55:00,1560556800.0,Saturday,2,0,19,35,21,55,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6294,2019-06-15,DEL → BOM → COK,09:00,21:00,12h,Null,13587,6,2,1,104,7,0,720,2019-06-15 09:00:00,2019-06-15 21:00:00,1560556800.0,Saturday,2,0,9,0,21,0,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6295,2019-03-03,DEL → BLR → COK,16:45,07:10 04 Mar,14h 25m,Null,13474,0,2,1,103,7,0,865,2019-03-03 16:45:00,2019-04-03 07:10:00,1551571200.0,Sunday,3,0,16,45,7,10,Afternoon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6296,2019-03-21,MAA → CCU,13:20,15:35,2h 15m,Null,3384,3,1,4,127,7,4,135,2019-03-21 13:20:00,2019-03-21 15:35:00,1553126400.0,Thursday,4,1,13,20,15,35,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6297,2019-05-27,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,Null,15129,4,2,1,116,7,1,810,2019-05-27 05:30:00,2019-05-27 19:00:00,1558915200.0,Monday,1,1,5,30,19,0,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6298,2019-05-21,CCU → BOM → BLR,06:30,08:15 22 May,25h 45m,In-flight meal not included,8586,4,3,0,66,5,0,1545,2019-05-21 06:30:00,2019-05-22 08:15:00,1558396800.0,Tuesday,5,1,6,30,8,15,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6299,2019-06-09,BLR → DEL,23:30,02:20 10 Jun,2h 50m,Null,4591,3,0,2,18,7,4,170,2019-06-09 23:30:00,2019-10-06 02:20:00,1560038400.0,Sunday,3,0,23,30,2,20,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6300,2019-06-27,DEL → LKO → BOM → COK,11:45,12:35 28 Jun,24h 50m,Null,13882,4,2,1,118,7,1,1490,2019-06-27 11:45:00,2019-06-28 12:35:00,1561593600.0,Thursday,4,1,11,45,12,35,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6301,2019-03-03,DEL → BOM → COK,13:00,01:35 04 Mar,12h 35m,Null,18286,6,2,1,104,7,0,755,2019-03-03 13:00:00,2019-04-03 01:35:00,1551571200.0,Sunday,3,0,13,0,1,35,Afternoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6302,2019-05-15,CCU → DEL → BLR,07:35,19:25,11h 50m,Null,5192,0,3,0,73,7,0,710,2019-05-15 07:35:00,2019-05-15 19:25:00,1557878400.0,Wednesday,6,1,7,35,19,25,Morning,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6303,2019-06-27,DEL → JAI → BOM → COK,09:40,12:35 28 Jun,26h 55m,In-flight meal not included,11118,4,2,1,116,5,1,1615,2019-06-27 09:40:00,2019-06-28 12:35:00,1561593600.0,Thursday,4,1,9,40,12,35,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6304,2019-03-03,DEL → BOM → COK,06:40,15:30,8h 50m,Null,14871,3,2,1,104,7,0,530,2019-03-03 06:40:00,2019-03-03 15:30:00,1551571200.0,Sunday,3,0,6,40,15,30,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6305,2019-05-24,CCU → DEL → AMD → BLR,10:00,05:25 25 May,19h 25m,Null,15107,1,3,0,72,7,1,1165,2019-05-24 10:00:00,2019-05-25 05:25:00,1558656000.0,Friday,0,1,10,0,5,25,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6306,2019-06-12,DEL → BOM → COK,07:00,19:15,12h 15m,Null,8669,1,2,1,104,7,0,735,2019-06-12 07:00:00,2019-06-12 19:15:00,1560297600.0,Wednesday,6,1,7,0,19,15,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6307,2019-04-01,CCU → AMD → BLR,16:40,00:15 02 Apr,7h 35m,Null,5171,2,3,0,59,7,0,455,2019-04-01 16:40:00,2019-02-04 00:15:00,1554076800.0,Monday,1,1,16,40,0,15,Afternoon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6308,2019-06-12,CCU → BOM → BLR,16:30,12:00 13 Jun,19h 30m,In-flight meal not included,8529,4,3,0,66,5,0,1170,2019-06-12 16:30:00,2019-06-13 12:00:00,1560297600.0,Wednesday,6,1,16,30,12,0,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6309,2019-03-27,DEL → BOM → COK,23:05,04:25 28 Mar,5h 20m,In-flight meal not included,7438,4,2,1,104,5,0,320,2019-03-27 23:05:00,2019-03-28 04:25:00,1553644800.0,Wednesday,6,1,23,5,4,25,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6310,2019-06-09,DEL → BOM → COK,17:10,01:30 10 Jun,8h 20m,Null,6206,3,2,1,104,7,0,500,2019-06-09 17:10:00,2019-10-06 01:30:00,1560038400.0,Sunday,3,0,17,10,1,30,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6311,2019-06-09,BLR → DEL,17:00,19:45,2h 45m,Null,7171,1,0,2,18,7,4,165,2019-06-09 17:00:00,2019-06-09 19:45:00,1560038400.0,Sunday,3,0,17,0,19,45,Evening,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6312,2019-06-09,CCU → DEL → BLR,09:35,14:25 10 Jun,28h 50m,Null,14151,4,3,0,73,7,0,1730,2019-06-09 09:35:00,2019-10-06 14:25:00,1560038400.0,Sunday,3,0,9,35,14,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6313,2019-06-09,CCU → BOM → BLR,18:55,08:15 10 Jun,13h 20m,Null,14939,4,3,0,66,7,0,800,2019-06-09 18:55:00,2019-10-06 08:15:00,1560038400.0,Sunday,3,0,18,55,8,15,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6314,2019-03-01,BLR → BOM → DEL,11:40,11:25 02 Mar,23h 45m,Null,25735,4,0,5,5,7,0,1425,2019-03-01 11:40:00,2019-02-03 11:25:00,1551398400.0,Friday,0,1,11,40,11,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6315,2019-06-12,DEL → LKO → BOM → COK,09:25,04:25 13 Jun,19h,Null,13882,4,2,1,118,7,1,1140,2019-06-12 09:25:00,2019-06-13 04:25:00,1560297600.0,Wednesday,6,1,9,25,4,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6316,2019-05-18,CCU → DEL → BLR,20:20,18:50 19 May,22h 30m,Null,9555,10,3,0,73,7,0,1350,2019-05-18 20:20:00,2019-05-19 18:50:00,1558137600.0,Saturday,2,0,20,20,18,50,Evening,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6317,2019-04-27,CCU → BLR,20:20,22:55,2h 35m,Null,4804,3,3,0,64,7,4,155,2019-04-27 20:20:00,2019-04-27 22:55:00,1556323200.0,Saturday,2,0,20,20,22,55,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6318,2019-03-15,MAA → CCU,07:05,09:20,2h 15m,Null,6627,10,1,4,127,7,4,135,2019-03-15 07:05:00,2019-03-15 09:20:00,1552608000.0,Friday,0,1,7,5,9,20,Morning,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6319,2019-05-12,CCU → BOM → BLR,06:30,12:00,5h 30m,In-flight meal not included,8586,4,3,0,66,5,0,330,2019-05-12 06:30:00,2019-05-12 12:00:00,1557619200.0,Sunday,3,0,6,30,12,0,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6320,2019-05-09,CCU → BLR,22:15,00:50 10 May,2h 35m,Null,4804,3,3,0,64,7,4,155,2019-05-09 22:15:00,2019-10-05 00:50:00,1557360000.0,Thursday,4,1,22,15,0,50,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6321,2019-03-01,BLR → BOM → AMD → DEL,08:50,23:55 02 Mar,39h 5m,Null,17135,1,0,5,3,7,1,2345,2019-03-01 08:50:00,2019-02-03 23:55:00,1551398400.0,Friday,0,1,8,50,23,55,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6322,2019-05-09,DEL → BOM → COK,10:00,19:00,9h,Null,15554,4,2,1,104,7,0,540,2019-05-09 10:00:00,2019-05-09 19:00:00,1557360000.0,Thursday,4,1,10,0,19,0,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6323,2019-05-27,DEL → BOM → COK,08:30,21:00,12h 30m,Null,6838,3,2,1,104,7,0,750,2019-05-27 08:30:00,2019-05-27 21:00:00,1558915200.0,Monday,1,1,8,30,21,0,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6324,2019-03-03,DEL → HYD → COK,07:35,12:00,4h 25m,Null,8258,3,2,1,111,7,0,265,2019-03-03 07:35:00,2019-03-03 12:00:00,1551571200.0,Sunday,3,0,7,35,12,0,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
